TYPECOM,COM,REG,DEP,TNCC,NCC,NCCENR,LIBELLE
COM,1384,84,1,0,SAINT RAMBERT EN BUGEY,Saint-Rambert-en-Bugey,Saint-Rambert-en-Bugey
COM,1385,84,1,0,SAINT REMY,Saint-Rémy,Saint-Rémy
COM,1386,84,1,0,SAINT SORLIN EN BUGEY,Saint-Sorlin-en-Bugey,Saint-Sorlin-en-Bugey
COM,1387,84,1,0,SAINT SULPICE,Saint-Sulpice,Saint-Sulpice
COM,1388,84,1,0,SAINT TRIVIER DE COURTES,Saint-Trivier-de-Courtes,Saint-Trivier-de-Courtes
COM,1389,84,1,0,SAINT TRIVIER SUR MOIGNANS,Saint-Trivier-sur-Moignans,Saint-Trivier-sur-Moignans
COM,1390,84,1,0,SAINT VULBAS,Saint-Vulbas,Saint-Vulbas
COM,1391,84,1,0,SALAVRE,Salavre,Salavre
COM,1392,84,1,0,SAMOGNAT,Samognat,Samognat
COM,1393,84,1,0,SANDRANS,Sandrans,Sandrans
COM,1396,84,1,0,SAULT BRENAZ,Sault-Brénaz,Sault-Brénaz
COM,1397,84,1,0,SAUVERNY,Sauverny,Sauverny
COM,1398,84,1,0,SAVIGNEUX,Savigneux,Savigneux
COM,1399,84,1,0,SEGNY,Ségny,Ségny
COM,1400,84,1,0,SEILLONNAZ,Seillonnaz,Seillonnaz
COM,1401,84,1,0,SERGY,Sergy,Sergy
COM,1402,84,1,0,SERMOYER,Sermoyer,Sermoyer
COM,1403,84,1,0,SERRIERES DE BRIORD,Serrières-de-Briord,Serrières-de-Briord
COM,1404,84,1,0,SERRIERES SUR AIN,Serrières-sur-Ain,Serrières-sur-Ain
COM,1405,84,1,0,SERVAS,Servas,Servas
COM,1406,84,1,0,SERVIGNAT,Servignat,Servignat
COM,1407,84,1,0,SEYSSEL,Seyssel,Seyssel
COM,1408,84,1,0,SIMANDRE SUR SURAN,Simandre-sur-Suran,Simandre-sur-Suran
COM,1410,84,1,0,SONTHONNAX LA MONTAGNE,Sonthonnax-la-Montagne,Sonthonnax-la-Montagne
COM,1411,84,1,0,SOUCLIN,Souclin,Souclin
COM,1412,84,1,0,SULIGNAT,Sulignat,Sulignat
COMD,1413,,,0,SURJOUX,Surjoux,Surjoux
COMD,1414,,,0,SUTRIEU,Sutrieu,Sutrieu
COM,1415,84,1,0,TALISSIEU,Talissieu,Talissieu
COM,1416,84,1,0,TENAY,Tenay,Tenay
COMD,1417,,,0,THEZILLIEU,Thézillieu,Thézillieu
COM,1418,84,1,0,THIL,Thil,Thil
COM,1419,84,1,0,THOIRY,Thoiry,Thoiry
COM,1420,84,1,0,THOISSEY,Thoissey,Thoissey
COM,1421,84,1,0,TORCIEU,Torcieu,Torcieu
COM,1422,84,1,0,TOSSIAT,Tossiat,Tossiat
COM,1423,84,1,0,TOUSSIEUX,Toussieux,Toussieux
COM,1424,84,1,0,TRAMOYES,Tramoyes,Tramoyes
COM,1425,84,1,3,TRANCLIERE,Tranclière,La Tranclière
COM,1426,84,1,0,VAL REVERMONT,Val-Revermont,Val-Revermont
COMD,1426,,,0,TREFFORT,Treffort,Treffort
COM,1427,84,1,0,TREVOUX,Trévoux,Trévoux
COM,1428,84,1,0,VALEINS,Valeins,Valeins
COM,1429,84,1,0,VANDEINS,Vandeins,Vandeins
COM,1430,84,1,0,VARAMBON,Varambon,Varambon
COM,1431,84,1,0,VAUX EN BUGEY,Vaux-en-Bugey,Vaux-en-Bugey
COM,1432,84,1,0,VERJON,Verjon,Verjon
COM,1433,84,1,0,VERNOUX,Vernoux,Vernoux
COM,1434,84,1,0,VERSAILLEUX,Versailleux,Versailleux
COM,1435,84,1,0,VERSONNEX,Versonnex,Versonnex
COM,1436,84,1,0,VESANCY,Vesancy,Vesancy
COM,1437,84,1,0,VESCOURS,Vescours,Vescours
COM,1439,84,1,0,VESINES,Vésines,Vésines
COM,1441,84,1,0,VIEU D IZENAVE,Vieu-d'Izenave,Vieu-d'Izenave
COMD,1442,,,0,VIEU,Vieu,Vieu
COM,1443,84,1,0,VILLARS LES DOMBES,Villars-les-Dombes,Villars-les-Dombes
COM,1444,84,1,0,VILLEBOIS,Villebois,Villebois
COM,1445,84,1,0,VILLEMOTIER,Villemotier,Villemotier
COM,1446,84,1,0,VILLENEUVE,Villeneuve,Villeneuve
COM,1447,84,1,0,VILLEREVERSURE,Villereversure,Villereversure
COM,1448,84,1,0,VILLES,Villes,Villes
COM,1449,84,1,0,VILLETTE SUR AIN,Villette-sur-Ain,Villette-sur-Ain
COM,1450,84,1,0,VILLIEU LOYES MOLLON,Villieu-Loyes-Mollon,Villieu-Loyes-Mollon
COM,1451,84,1,0,VIRIAT,Viriat,Viriat
COM,1452,84,1,0,VIRIEU LE GRAND,Virieu-le-Grand,Virieu-le-Grand
COM,1453,84,1,1,ARVIERE EN VALROMEY,Arvière-en-Valromey,Arvière-en-Valromey
COMD,1453,,,0,VIRIEU LE PETIT,Virieu-le-Petit,Virieu-le-Petit
COM,1454,84,1,0,VIRIGNIN,Virignin,Virignin
COM,1456,84,1,0,VONGNES,Vongnes,Vongnes
COM,1457,84,1,0,VONNAS,Vonnas,Vonnas
COM,2001,32,2,1,ABBECOURT,Abbécourt,Abbécourt
COM,2002,32,2,1,ACHERY,Achery,Achery
COM,2003,32,2,1,ACY,Acy,Acy
COM,2004,32,2,1,AGNICOURT ET SECHELLES,Agnicourt-et-Séchelles,Agnicourt-et-Séchelles
COM,2005,32,2,1,AGUILCOURT,Aguilcourt,Aguilcourt
COM,2006,32,2,1,AISONVILLE ET BERNOVILLE,Aisonville-et-Bernoville,Aisonville-et-Bernoville
COM,2007,32,2,1,AIZELLES,Aizelles,Aizelles
COM,2008,32,2,1,AIZY JOUY,Aizy-Jouy,Aizy-Jouy
COM,2009,32,2,1,ALAINCOURT,Alaincourt,Alaincourt
COM,2010,32,2,1,ALLEMANT,Allemant,Allemant
COM,2011,32,2,1,AMBLENY,Ambleny,Ambleny
COM,2012,32,2,1,AMBRIEF,Ambrief,Ambrief
COM,2013,32,2,1,AMIFONTAINE,Amifontaine,Amifontaine
COM,2014,32,2,1,AMIGNY ROUY,Amigny-Rouy,Amigny-Rouy
COM,2015,32,2,1,ANCIENVILLE,Ancienville,Ancienville
COM,2016,32,2,1,ANDELAIN,Andelain,Andelain
COM,2017,32,2,1,ANGUILCOURT LE SART,Anguilcourt-le-Sart,Anguilcourt-le-Sart
COM,2018,32,2,1,ANIZY LE GRAND,Anizy-le-Grand,Anizy-le-Grand
COMD,2018,,,1,ANIZY LE CHATEAU,Anizy-le-Château,Anizy-le-Château
COM,2019,32,2,1,ANNOIS,Annois,Annois
COM,2020,32,2,1,ANY MARTIN RIEUX,Any-Martin-Rieux,Any-Martin-Rieux
COM,2021,32,2,1,ARCHON,Archon,Archon
COM,2022,32,2,1,ARCY SAINTE RESTITUE,Arcy-Sainte-Restitue,Arcy-Sainte-Restitue
COM,2023,32,2,1,ARMENTIERES SUR OURCQ,Armentières-sur-Ourcq,Armentières-sur-Ourcq
COM,2024,32,2,1,ARRANCY,Arrancy,Arrancy
COM,2025,32,2,1,ARTEMPS,Artemps,Artemps
COMD,2026,,,1,ARTONGES,Artonges,Artonges
COM,2027,32,2,1,ASSIS SUR SERRE,Assis-sur-Serre,Assis-sur-Serre
COM,2028,32,2,1,ATHIES SOUS LAON,Athies-sous-Laon,Athies-sous-Laon
COM,2029,32,2,1,ATTILLY,Attilly,Attilly
COM,2030,32,2,1,AUBENCHEUL AUX BOIS,Aubencheul-aux-Bois,Aubencheul-aux-Bois
COM,2031,32,2,1,AUBENTON,Aubenton,Aubenton
COM,2032,32,2,1,AUBIGNY AUX KAISNES,Aubigny-aux-Kaisnes,Aubigny-aux-Kaisnes
COM,2033,32,2,1,AUBIGNY EN LAONNOIS,Aubigny-en-Laonnois,Aubigny-en-Laonnois
COM,2034,32,2,1,AUDIGNICOURT,Audignicourt,Audignicourt
COM,2035,32,2,1,AUDIGNY,Audigny,Audigny
COM,2036,32,2,1,AUGY,Augy,Augy
COM,2037,32,2,1,AULNOIS SOUS LAON,Aulnois-sous-Laon,Aulnois-sous-Laon
COM,2038,32,2,4,AUTELS,Autels,Les Autels
COM,2039,32,2,1,AUTREMENCOURT,Autremencourt,Autremencourt
COM,2040,32,2,1,AUTREPPES,Autreppes,Autreppes
COM,2041,32,2,1,AUTREVILLE,Autreville,Autreville
COM,2042,32,2,1,AZY SUR MARNE,Azy-sur-Marne,Azy-sur-Marne
COM,2043,32,2,0,BAGNEUX,Bagneux,Bagneux
COM,2044,32,2,0,BANCIGNY,Bancigny,Bancigny
COM,2046,32,2,0,BARENTON BUGNY,Barenton-Bugny,Barenton-Bugny
COM,2047,32,2,0,BARENTON CEL,Barenton-Cel,Barenton-Cel
COM,2048,32,2,0,BARENTON SUR SERRE,Barenton-sur-Serre,Barenton-sur-Serre
COM,2049,32,2,0,BARISIS AUX BOIS,Barisis-aux-Bois,Barisis-aux-Bois
COM,2050,32,2,0,BARZY EN THIERACHE,Barzy-en-Thiérache,Barzy-en-Thiérache
COM,2051,32,2,0,BARZY SUR MARNE,Barzy-sur-Marne,Barzy-sur-Marne
COM,2052,32,2,0,BASSOLES AULERS,Bassoles-Aulers,Bassoles-Aulers
COM,2053,32,2,0,VALLEES EN CHAMPAGNE,Vallées en Champagne,Vallées en Champagne
COMD,2053,,,0,BAULNE EN BRIE,Baulne-en-Brie,Baulne-en-Brie
COM,2054,32,2,0,BAZOCHES ET SAINT THIBAUT,Bazoches-et-Saint-Thibaut,Bazoches-et-Saint-Thibaut
COMD,2054,,,0,BAZOCHES SUR VESLES,Bazoches-sur-Vesles,Bazoches-sur-Vesles
COM,2055,32,2,0,BEAUME,Beaumé,Beaumé
COM,2056,32,2,0,BEAUMONT EN BEINE,Beaumont-en-Beine,Beaumont-en-Beine
COM,2057,32,2,0,BEAUREVOIR,Beaurevoir,Beaurevoir
COM,2058,32,2,0,BEAURIEUX,Beaurieux,Beaurieux
COM,2059,32,2,0,BEAUTOR,Beautor,Beautor
COM,2060,32,2,0,BEAUVOIS EN VERMANDOIS,Beauvois-en-Vermandois,Beauvois-en-Vermandois
COM,2061,32,2,0,BECQUIGNY,Becquigny,Becquigny
COM,2062,32,2,0,BELLEAU,Belleau,Belleau
COM,2063,32,2,0,BELLENGLISE,Bellenglise,Bellenglise
COM,2064,32,2,0,BELLEU,Belleu,Belleu
COM,2065,32,2,0,BELLICOURT,Bellicourt,Bellicourt
COM,2066,32,2,0,BENAY,Benay,Benay
COM,2067,32,2,0,BERGUES SUR SAMBRE,Bergues-sur-Sambre,Bergues-sur-Sambre
COM,2068,32,2,0,BERLANCOURT,Berlancourt,Berlancourt
COM,2069,32,2,0,BERLISE,Berlise,Berlise
COM,2070,32,2,0,BERNOT,Bernot,Bernot
COM,2071,32,2,0,BERNY RIVIERE,Berny-Rivière,Berny-Rivière
COM,2072,32,2,0,BERRIEUX,Berrieux,Berrieux
COM,2073,32,2,0,BERRY AU BAC,Berry-au-Bac,Berry-au-Bac
COM,2074,32,2,0,BERTAUCOURT EPOURDON,Bertaucourt-Epourdon,Bertaucourt-Epourdon
COM,2075,32,2,0,BERTHENICOURT,Berthenicourt,Berthenicourt
COM,2076,32,2,0,BERTRICOURT,Bertricourt,Bertricourt
COMD,2077,,,0,BERZY LE SEC,Berzy-le-Sec,Berzy-le-Sec
COM,2078,32,2,0,BESME,Besmé,Besmé
COM,2079,32,2,0,BESMONT,Besmont,Besmont
COM,2080,32,2,0,BESNY ET LOIZY,Besny-et-Loizy,Besny-et-Loizy
COM,2081,32,2,0,BETHANCOURT EN VAUX,Béthancourt-en-Vaux,Béthancourt-en-Vaux
COM,2082,32,2,0,BEUGNEUX,Beugneux,Beugneux
COM,2083,32,2,0,BEUVARDES,Beuvardes,Beuvardes
COM,2084,32,2,0,BEZU LE GUERY,Bézu-le-Guéry,Bézu-le-Guéry
COM,2085,32,2,0,BEZU SAINT GERMAIN,Bézu-Saint-Germain,Bézu-Saint-Germain
COM,2086,32,2,0,BICHANCOURT,Bichancourt,Bichancourt
COM,2087,32,2,0,BIEUXY,Bieuxy,Bieuxy
COM,2088,32,2,0,BIEVRES,Bièvres,Bièvres
COM,2089,32,2,0,BILLY SUR AISNE,Billy-sur-Aisne,Billy-sur-Aisne
COM,2090,32,2,0,BILLY SUR OURCQ,Billy-sur-Ourcq,Billy-sur-Ourcq
COM,2091,32,2,0,BLANZY LES FISMES,Blanzy-lès-Fismes,Blanzy-lès-Fismes
COM,2093,32,2,0,BLERANCOURT,Blérancourt,Blérancourt
COM,2094,32,2,0,BLESMES,Blesmes,Blesmes
COM,2095,32,2,0,BOHAIN EN VERMANDOIS,Bohain-en-Vermandois,Bohain-en-Vermandois
COM,2096,32,2,0,BOIS LES PARGNY,Bois-lès-Pargny,Bois-lès-Pargny
COM,2097,32,2,0,BONCOURT,Boncourt,Boncourt
COM,2098,32,2,0,BONNEIL,Bonneil,Bonneil
COM,2099,32,2,0,BONNESVALYN,Bonnesvalyn,Bonnesvalyn
COM,2100,32,2,0,BONY,Bony,Bony
COM,2101,32,2,0,BOSMONT SUR SERRE,Bosmont-sur-Serre,Bosmont-sur-Serre
COM,2102,32,2,0,BOUCONVILLE VAUCLAIR,Bouconville-Vauclair,Bouconville-Vauclair
COM,2103,32,2,0,BOUE,Boué,Boué
COM,2104,32,2,0,BOUFFIGNEREUX,Bouffignereux,Bouffignereux
COM,2105,32,2,0,BOURESCHES,Bouresches,Bouresches
COM,2106,32,2,0,BOURG ET COMIN,Bourg-et-Comin,Bourg-et-Comin
COM,2107,32,2,0,BOURGUIGNON SOUS COUCY,Bourguignon-sous-Coucy,Bourguignon-sous-Coucy
COM,2108,32,2,0,BOURGUIGNON SOUS MONTBAVIN,Bourguignon-sous-Montbavin,Bourguignon-sous-Montbavin
COM,2109,32,2,3,BOUTEILLE,Bouteille,La Bouteille
COM,2110,32,2,0,BRAINE,Braine,Braine
COM,2111,32,2,0,BRANCOURT EN LAONNOIS,Brancourt-en-Laonnois,Brancourt-en-Laonnois
COM,2112,32,2,0,BRANCOURT LE GRAND,Brancourt-le-Grand,Brancourt-le-Grand
COM,2114,32,2,0,BRASLES,Brasles,Brasles
COM,2115,32,2,0,BRAYE EN LAONNOIS,Braye-en-Laonnois,Braye-en-Laonnois
COM,2116,32,2,0,BRAYE EN THIERACHE,Braye-en-Thiérache,Braye-en-Thiérache
COM,2117,32,2,0,BRAY SAINT CHRISTOPHE,Bray-Saint-Christophe,Bray-Saint-Christophe
COM,2118,32,2,0,BRAYE,Braye,Braye
COM,2119,32,2,0,BRECY,Brécy,Brécy
COM,2120,32,2,0,BRENELLE,Brenelle,Brenelle
COM,2121,32,2,0,BRENY,Breny,Breny
COM,2122,32,2,0,BRIE,Brie,Brie
COM,2123,32,2,0,BRISSAY CHOIGNY,Brissay-Choigny,Brissay-Choigny
COM,2124,32,2,0,BRISSY HAMEGICOURT,Brissy-Hamégicourt,Brissy-Hamégicourt
COM,2125,32,2,0,BRUMETZ,Brumetz,Brumetz
COM,2126,32,2,0,BRUNEHAMEL,Brunehamel,Brunehamel
COM,2127,32,2,0,BRUYERES SUR FERE,Bruyères-sur-Fère,Bruyères-sur-Fère
COM,2128,32,2,0,BRUYERES ET MONTBERAULT,Bruyères-et-Montbérault,Bruyères-et-Montbérault
COM,2129,32,2,0,BRUYS,Bruys,Bruys
COM,2130,32,2,0,BUCILLY,Bucilly,Bucilly
COM,2131,32,2,0,BUCY LE LONG,Bucy-le-Long,Bucy-le-Long
COM,2132,32,2,0,BUCY LES CERNY,Bucy-lès-Cerny,Bucy-lès-Cerny
COM,2133,32,2,0,BUCY LES PIERREPONT,Bucy-lès-Pierrepont,Bucy-lès-Pierrepont
COM,2134,32,2,0,BUIRE,Buire,Buire
COM,2135,32,2,0,BUIRONFOSSE,Buironfosse,Buironfosse
COM,2136,32,2,0,BURELLES,Burelles,Burelles
COM,2137,32,2,0,BUSSIARES,Bussiares,Bussiares
COM,2138,32,2,0,BUZANCY,Buzancy,Buzancy
COM,2139,32,2,0,CAILLOUEL CREPIGNY,Caillouël-Crépigny,Caillouël-Crépigny
COM,2140,32,2,0,CAMELIN,Camelin,Camelin
COM,2141,32,2,3,CAPELLE,Capelle,La Capelle
COM,2142,32,2,0,CASTRES,Castres,Castres
COM,2143,32,2,2,CATELET,Catelet,Le Catelet
COM,2144,32,2,0,CAULAINCOURT,Caulaincourt,Caulaincourt
COM,2145,32,2,0,CAUMONT,Caumont,Caumont
COM,2146,32,2,0,CELLES LES CONDE,Celles-lès-Condé,Celles-lès-Condé
COMD,2147,,,3,CELLE SOUS MONTMIRAIL,Celle-sous-Montmirail,La Celle-sous-Montmirail
COM,2148,32,2,0,CELLES SUR AISNE,Celles-sur-Aisne,Celles-sur-Aisne
COM,2149,32,2,0,CERIZY,Cerizy,Cerizy
COM,2150,32,2,0,CERNY EN LAONNOIS,Cerny-en-Laonnois,Cerny-en-Laonnois
COM,2151,32,2,0,CERNY LES BUCY,Cerny-lès-Bucy,Cerny-lès-Bucy
COM,2152,32,2,0,CERSEUIL,Cerseuil,Cerseuil
COM,2153,32,2,0,CESSIERES SUZY,Cessières-Suzy,Cessières-Suzy
COMD,2153,,,0,CESSIERES,Cessières,Cessières
COM,2154,32,2,0,CHACRISE,Chacrise,Chacrise
COM,2155,32,2,0,CHAILLEVOIS,Chaillevois,Chaillevois
COM,2156,32,2,0,CHALANDRY,Chalandry,Chalandry
COM,2157,32,2,0,CHAMBRY,Chambry,Chambry
COM,2158,32,2,0,CHAMOUILLE,Chamouille,Chamouille
COM,2159,32,2,0,CHAMPS,Champs,Champs
COM,2160,32,2,0,CHAOURSE,Chaourse,Chaourse
COMD,2161,,,3,CHAPELLE MONTHODON,Chapelle-Monthodon,La Chapelle-Monthodon
COM,2162,32,2,3,CHAPELLE SUR CHEZY,Chapelle-sur-Chézy,La Chapelle-sur-Chézy
COM,2163,32,2,0,CHARLY SUR MARNE,Charly-sur-Marne,Charly-sur-Marne
COM,2164,32,2,2,CHARMEL,Charmel,Le Charmel
COM,2165,32,2,0,CHARMES,Charmes,Charmes
COM,2166,32,2,0,CHARTEVES,Chartèves,Chartèves
COM,2167,32,2,0,CHASSEMY,Chassemy,Chassemy
COM,2168,32,2,0,CHATEAU THIERRY,Château-Thierry,Château-Thierry
COM,2169,32,2,0,CHATILLON LES SONS,Châtillon-lès-Sons,Châtillon-lès-Sons
COM,2170,32,2,0,CHATILLON SUR OISE,Châtillon-sur-Oise,Châtillon-sur-Oise
COM,2171,32,2,0,CHAUDARDES,Chaudardes,Chaudardes
COM,2172,32,2,0,CHAUDUN,Chaudun,Chaudun
COM,2173,32,2,0,CHAUNY,Chauny,Chauny
COM,2174,32,2,0,CHAVIGNON,Chavignon,Chavignon
COM,2175,32,2,0,CHAVIGNY,Chavigny,Chavigny
COM,2176,32,2,0,CHAVONNE,Chavonne,Chavonne
COM,2177,32,2,0,CHERET,Chérêt,Chérêt
COM,2178,32,2,0,CHERMIZY AILLES,Chermizy-Ailles,Chermizy-Ailles
COM,2179,32,2,0,CHERY CHARTREUVE,Chéry-Chartreuve,Chéry-Chartreuve
COM,2180,32,2,0,CHERY LES POUILLY,Chéry-lès-Pouilly,Chéry-lès-Pouilly
COM,2181,32,2,0,CHERY LES ROZOY,Chéry-lès-Rozoy,Chéry-lès-Rozoy
COM,2182,32,2,0,CHEVENNES,Chevennes,Chevennes
COM,2183,32,2,0,CHEVREGNY,Chevregny,Chevregny
COM,2184,32,2,0,CHEVRESIS MONCEAU,Chevresis-Monceau,Chevresis-Monceau
COM,2185,32,2,0,CHEZY EN ORXOIS,Chézy-en-Orxois,Chézy-en-Orxois
COM,2186,32,2,0,CHEZY SUR MARNE,Chézy-sur-Marne,Chézy-sur-Marne
COM,2187,32,2,0,CHIERRY,Chierry,Chierry
COM,2188,32,2,0,CHIGNY,Chigny,Chigny
COM,2189,32,2,0,CHIVRES EN LAONNOIS,Chivres-en-Laonnois,Chivres-en-Laonnois
COM,2190,32,2,0,CHIVRES VAL,Chivres-Val,Chivres-Val
COM,2191,32,2,0,CHIVY LES ETOUVELLES,Chivy-lès-Étouvelles,Chivy-lès-Étouvelles
COM,2192,32,2,0,CHOUY,Chouy,Chouy
COM,2193,32,2,0,CIERGES,Cierges,Cierges
COM,2194,32,2,0,CILLY,Cilly,Cilly
COM,2195,32,2,0,CIRY SALSOGNE,Ciry-Salsogne,Ciry-Salsogne
COM,2196,32,2,0,CLACY ET THIERRET,Clacy-et-Thierret,Clacy-et-Thierret
COM,2197,32,2,0,CLAIRFONTAINE,Clairfontaine,Clairfontaine
COM,2198,32,2,0,CLAMECY,Clamecy,Clamecy
COM,2199,32,2,0,CLASTRES,Clastres,Clastres
COM,2200,32,2,0,CLERMONT LES FERMES,Clermont-les-Fermes,Clermont-les-Fermes
COM,2201,32,2,0,COEUVRES ET VALSERY,Cœuvres-et-Valsery,Cœuvres-et-Valsery
COM,2203,32,2,0,COINCY,Coincy,Coincy
COM,2204,32,2,0,COINGT,Coingt,Coingt
COM,2205,32,2,0,COLLIGIS CRANDELAIN,Colligis-Crandelain,Colligis-Crandelain
COM,2206,32,2,0,COLONFAY,Colonfay,Colonfay
COM,2207,32,2,0,COMMENCHON,Commenchon,Commenchon
COM,2208,32,2,0,CONCEVREUX,Concevreux,Concevreux
COM,2209,32,2,0,CONDE EN BRIE,Condé-en-Brie,Condé-en-Brie
COM,2210,32,2,0,CONDE SUR AISNE,Condé-sur-Aisne,Condé-sur-Aisne
COM,2211,32,2,0,CONDE SUR SUIPPE,Condé-sur-Suippe,Condé-sur-Suippe
COM,2212,32,2,0,CONDREN,Condren,Condren
COM,2213,32,2,0,CONNIGIS,Connigis,Connigis
COM,2214,32,2,0,CONTESCOURT,Contescourt,Contescourt
COM,2215,32,2,0,CORBENY,Corbeny,Corbeny
COM,2216,32,2,0,CORCY,Corcy,Corcy
COM,2217,32,2,0,COUCY LE CHATEAU AUFFRIQUE,Coucy-le-Château-Auffrique,Coucy-le-Château-Auffrique
COM,2218,32,2,0,COUCY LES EPPES,Coucy-lès-Eppes,Coucy-lès-Eppes
COM,2219,32,2,0,COUCY LA VILLE,Coucy-la-Ville,Coucy-la-Ville
COM,2220,32,2,0,COULONGES COHAN,Coulonges-Cohan,Coulonges-Cohan
COM,2221,32,2,0,COUPRU,Coupru,Coupru
COM,2222,32,2,0,COURBES,Courbes,Courbes
COM,2223,32,2,0,COURBOIN,Courboin,Courboin
COM,2224,32,2,0,COURCELLES SUR VESLE,Courcelles-sur-Vesle,Courcelles-sur-Vesle
COM,2225,32,2,0,COURCHAMPS,Courchamps,Courchamps
COM,2226,32,2,0,COURMELLES,Courmelles,Courmelles
COM,2227,32,2,0,COURMONT,Courmont,Courmont
COM,2228,32,2,0,COURTEMONT VARENNES,Courtemont-Varennes,Courtemont-Varennes
COM,2229,32,2,0,COURTRIZY ET FUSSIGNY,Courtrizy-et-Fussigny,Courtrizy-et-Fussigny
COM,2230,32,2,0,COUVRELLES,Couvrelles,Couvrelles
COM,2231,32,2,0,COUVRON ET AUMENCOURT,Couvron-et-Aumencourt,Couvron-et-Aumencourt
COM,2232,32,2,0,COYOLLES,Coyolles,Coyolles
COM,2233,32,2,0,CRAMAILLE,Cramaille,Cramaille
COM,2234,32,2,0,CRAONNE,Craonne,Craonne
COM,2235,32,2,0,CRAONNELLE,Craonnelle,Craonnelle
COM,2236,32,2,0,CRECY AU MONT,Crécy-au-Mont,Crécy-au-Mont
COM,2237,32,2,0,CRECY SUR SERRE,Crécy-sur-Serre,Crécy-sur-Serre
COM,2238,32,2,0,CREPY,Crépy,Crépy
COM,2239,32,2,0,CREZANCY,Crézancy,Crézancy
COM,2240,32,2,0,CROIX FONSOMME,Croix-Fonsomme,Croix-Fonsomme
COM,2241,32,2,3,CROIX SUR OURCQ,Croix-sur-Ourcq,La Croix-sur-Ourcq
COM,2242,32,2,0,CROUTTES SUR MARNE,Crouttes-sur-Marne,Crouttes-sur-Marne
COM,2243,32,2,0,CROUY,Crouy,Crouy
COM,2244,32,2,0,CRUPILLY,Crupilly,Crupilly
COM,2245,32,2,0,CUFFIES,Cuffies,Cuffies
COM,2246,32,2,0,CUGNY,Cugny,Cugny
COM,2248,32,2,0,CUIRIEUX,Cuirieux,Cuirieux
COM,2249,32,2,0,CUIRY HOUSSE,Cuiry-Housse,Cuiry-Housse
COM,2250,32,2,0,CUIRY LES CHAUDARDES,Cuiry-lès-Chaudardes,Cuiry-lès-Chaudardes
COM,2251,32,2,0,CUIRY LES IVIERS,Cuiry-lès-Iviers,Cuiry-lès-Iviers
COM,2252,32,2,0,CUISSY ET GENY,Cuissy-et-Geny,Cuissy-et-Geny
COM,2253,32,2,0,CUISY EN ALMONT,Cuisy-en-Almont,Cuisy-en-Almont
COM,2254,32,2,0,CUTRY,Cutry,Cutry
COM,2255,32,2,0,CYS LA COMMUNE,Cys-la-Commune,Cys-la-Commune
COM,2256,32,2,0,DAGNY LAMBERCY,Dagny-Lambercy,Dagny-Lambercy
COM,2257,32,2,0,DALLON,Dallon,Dallon
COM,2258,32,2,0,DAMMARD,Dammard,Dammard
COM,2259,32,2,0,DAMPLEUX,Dampleux,Dampleux
COM,2260,32,2,0,DANIZY,Danizy,Danizy
COM,2261,32,2,0,DERCY,Dercy,Dercy
COM,2262,32,2,0,DEUILLET,Deuillet,Deuillet
COM,2263,32,2,0,DHUIZEL,Dhuizel,Dhuizel
COM,2264,32,2,0,DIZY LE GROS,Dizy-le-Gros,Dizy-le-Gros
COM,2265,32,2,0,DOHIS,Dohis,Dohis
COM,2266,32,2,0,DOLIGNON,Dolignon,Dolignon
COM,2267,32,2,0,DOMMIERS,Dommiers,Dommiers
COM,2268,32,2,0,DOMPTIN,Domptin,Domptin
COM,2269,32,2,0,DORENGT,Dorengt,Dorengt
COM,2270,32,2,0,DOUCHY,Douchy,Douchy
COM,2271,32,2,0,DRAVEGNY,Dravegny,Dravegny
COM,2272,32,2,0,DROIZY,Droizy,Droizy
COM,2273,32,2,0,DURY,Dury,Dury
COM,2274,32,2,1,EBOULEAU,Ébouleau,Ébouleau
COM,2275,32,2,1,EFFRY,Effry,Effry
COM,2276,32,2,1,ENGLANCOURT,Englancourt,Englancourt
COM,2277,32,2,1,EPAGNY,Épagny,Épagny
COM,2278,32,2,1,EPARCY,Éparcy,Éparcy
COM,2279,32,2,1,EPAUX BEZU,Épaux-Bézu,Épaux-Bézu
COM,2280,32,2,1,EPIEDS,Épieds,Épieds
COM,2281,32,2,5,EPINE AUX BOIS,Épine-aux-Bois,L'Épine-aux-Bois
COM,2282,32,2,1,EPPES,Eppes,Eppes
COM,2283,32,2,1,ERLON,Erlon,Erlon
COM,2284,32,2,1,ERLOY,Erloy,Erloy
COMA,2285,,,1,ESCAUFOURT,Escaufourt,Escaufourt
COM,2286,32,2,1,ESQUEHERIES,Esquéhéries,Esquéhéries
COM,2287,32,2,1,ESSIGNY LE GRAND,Essigny-le-Grand,Essigny-le-Grand
COM,2288,32,2,1,ESSIGNY LE PETIT,Essigny-le-Petit,Essigny-le-Petit
COM,2289,32,2,1,ESSISES,Essises,Essises
COM,2290,32,2,1,ESSOMES SUR MARNE,Essômes-sur-Marne,Essômes-sur-Marne
COM,2291,32,2,1,ESTREES,Estrées,Estrées
COM,2292,32,2,1,ETAMPES SUR MARNE,Étampes-sur-Marne,Étampes-sur-Marne
COM,2293,32,2,1,ETAVES ET BOCQUIAUX,Étaves-et-Bocquiaux,Étaves-et-Bocquiaux
COM,2294,32,2,1,ETOUVELLES,Étouvelles,Étouvelles
COM,2295,32,2,1,ETREAUPONT,Étréaupont,Étréaupont
